product_id,product_name,brand,category,subcategory,base_cost,retail_price,margin_amount,margin_pct,warranty_months,launch_date,discontinued_flag,supplier_country,product_rating,created_at,updated_at
630,Ever Yourself,Nike,Home Appliances,Kitchen,1161.28,2234.73,1073.45,48.03,24.0,2024-08-09,False,Lao People's Democratic Republic,4.6,2019-07-19 10:44:15,2025-03-27 22:34:25
631,Conference Official,Samsung,Sports,Fitness,1088.78,2165.86,1077.08,49.73,36.0,2023-08-25,True,Norway,,2019-10-20 23:09:38,2025-04-29 20:52:00
632,Of Main,Samsung,Electronics,Smartphones,196.58,349.49,152.91,43.75,6.0,2018-04-19,False,Anguilla,1.9,2018-05-21 20:14:37,2025-08-18 17:33:10
633,Career Sometimes,Samsung,Home Appliances,Kitchen,860.89,1335.08,474.19,,,2021-07-24,True,Brazil,1.5,2018-06-18 03:00:15,2025-08-31 19:41:38
634,Yes Girl,LG,Home Appliances,Cleaning,1053.76,2189.83,1136.07,51.88,,2019-01-10,,Papua New Guinea,,2020-05-03 09:57:02,2025-08-22 13:48:53
635,Establish Nice,LG,Home Appliances,Kitchen,252.84,279.33,,9.48,36.0,2021-04-29,False,Colombia,2.4,2019-09-28 07:43:10,2025-07-27 18:35:16
636,Degree International,Adidas,Fashion,Men,1065.39,2026.46,961.07,47.43,12.0,2021-08-29,,Korea,,2019-08-23 23:44:21,2025-09-05 00:46:32
637,Ahead Human,Xiaomi,Sports,Fitness,162.73,378.0,215.27,56.95,0.0,2018-11-26,False,Slovenia,,2018-04-07 02:05:41,2025-05-11 03:14:35
638,Computer Kind,LG,Sports,Team Sports,1338.11,1783.16,445.05,24.96,0.0,2022-08-11,,Algeria,1.3,2020-11-04 07:22:44,2025-06-20 08:37:30
639,Media Despite,Nike,Fashion,Women,94.97,201.09,106.12,52.77,36.0,2019-10-15,,Moldova,,2019-02-14 02:19:06,2025-10-11 06:37:55
640,Possible Send,Sony,Home Appliances,Kitchen,939.98,1250.29,310.31,24.82,6.0,2021-09-13,,Bhutan,3.9,2020-04-17 04:18:23,2025-09-07 04:19:23
641,Difficult Drop,,Fashion,Footwear,5.84,11.13,,47.53,12.0,2021-06-12,False,Mexico,4.9,2018-04-11 19:50:51,2025-03-12 21:32:19
642,Who Special,Sony,Electronics,Smartphones,,302.22,115.48,,6.0,2020-11-22,,Afghanistan,2.1,2018-12-10 01:59:03,2025-09-05 20:13:09
643,Large Crime,Sony,Fashion,Men,624.7,812.41,187.71,23.11,0.0,2019-06-11,True,Swaziland,4.8,2020-09-28 08:44:50,2025-05-25 05:41:32
644,Source Indeed,Bosch,Fashion,Women,1199.51,2771.74,1572.23,,,2018-05-21,,El Salvador,,2020-11-17 14:42:41,2025-04-22 20:41:29
645,Day Save,,Home Appliances,Kitchen,970.69,1542.37,571.68,,,2020-02-24,False,Germany,4.5,2019-08-27 08:05:26,2025-08-25 23:31:34
646,Popular Shoulder,Apple,Home Appliances,Kitchen,180.06,408.92,228.86,55.97,12.0,2023-10-15,False,Korea,3.5,2020-11-28 01:36:48,2025-07-29 05:46:53
647,Marriage Away,Xiaomi,Sports,Outdoor,1413.09,3136.9,1723.81,54.95,0.0,2020-02-02,False,Sierra Leone,2.9,2018-02-06 07:22:01,2025-02-25 13:40:30
648,Partner Think,Apple,Sports,Outdoor,1098.14,2241.95,1143.81,51.02,12.0,2021-09-27,False,Bangladesh,4.2,2019-04-29 05:53:46,2025-12-05 07:24:58
649,Save Success,Lenovo,Sports,Outdoor,1101.69,1704.47,602.78,35.36,0.0,2020-08-25,False,Congo,3.0,2018-08-16 19:37:05,2025-07-14 09:33:56
650,Others Data,Puma,Fashion,Women,871.05,1975.55,1104.5,55.91,0.0,2023-12-31,False,Moldova,3.1,2020-08-10 06:07:05,2025-05-04 21:18:28
651,Which Drive,LG,Electronics,Smartphones,,1187.81,414.17,34.87,,2022-10-29,True,United Kingdom,4.3,2020-02-14 20:21:02,2025-02-25 07:36:49
652,Old Leave,Bosch,Home Appliances,Cleaning,,834.19,185.67,,36.0,2020-12-29,False,Cambodia,1.2,2020-03-13 07:33:40,2025-05-20 00:59:20
653,Bit Open,Philips,Sports,Team Sports,1412.0,2904.39,1492.39,51.38,,2020-01-20,,Cayman Islands,3.3,2019-08-04 00:13:24,2025-09-29 01:01:07
654,Gun Cost,Apple,Sports,Fitness,1339.72,2861.71,1521.99,53.18,12.0,2018-09-05,True,New Caledonia,2.5,2020-12-15 04:43:49,2025-11-28 21:51:03
655,Likely Care,Xiaomi,Home Appliances,Cleaning,816.09,1095.4,279.31,25.5,6.0,2022-08-28,,Sweden,3.0,2018-08-30 18:49:29,2025-07-20 15:38:32
656,Receive Foot,,Home Appliances,Cleaning,535.86,805.38,269.52,33.46,6.0,2018-09-24,True,Armenia,4.4,2020-12-24 00:28:01,2026-01-13 14:05:13
657,Simply Industry,Nike,Electronics,Accessories,1121.57,,,,0.0,2020-03-11,,Tokelau,1.4,2019-10-17 03:24:02,2025-01-19 09:33:09
658,Simply Listen,Nike,Sports,Outdoor,106.53,160.41,53.88,33.59,,2018-04-25,True,Kenya,1.1,2018-08-30 03:44:28,2025-09-10 22:40:59
659,Resource Direction,Adidas,Home Appliances,Laundry,1395.11,1930.7,535.59,,6.0,2019-01-18,True,Barbados,3.1,2020-01-06 13:29:01,2025-08-22 01:58:30
660,Suggest On,Philips,Sports,Team Sports,946.49,1338.1,391.61,29.27,0.0,2018-05-30,True,Papua New Guinea,2.3,2018-12-27 07:35:58,2025-10-04 19:42:41
661,Physical Scene,,Fashion,Women,434.85,576.99,,24.63,0.0,2018-02-14,,Nigeria,3.9,2018-03-17 00:29:59,2025-04-12 08:40:54
662,Reality That,Adidas,Home Appliances,Cleaning,1245.39,2134.63,889.24,41.66,0.0,2020-09-23,True,Honduras,,2019-11-10 05:48:19,2025-10-11 10:37:54
663,Likely Town,Nike,Home Appliances,Laundry,406.37,576.47,170.1,29.51,0.0,2022-05-31,True,Holy See (Vatican City State),1.9,2019-10-24 23:54:21,2025-03-15 06:38:20
664,Page Wind,Sony,Sports,Outdoor,486.0,763.78,277.78,36.37,24.0,2024-12-31,True,Norfolk Island,4.6,2021-01-15 12:58:04,2025-06-07 17:04:19
665,Old Region,Bosch,Sports,Team Sports,791.95,1694.12,902.17,53.25,12.0,2024-09-25,,Myanmar,4.1,2019-04-07 13:40:15,2025-03-28 07:19:23
666,A Scientist,,Fashion,Footwear,,2942.73,1460.25,49.62,24.0,2022-02-15,True,Bosnia and Herzegovina,1.1,2020-10-09 22:07:01,2025-11-06 11:59:35
667,Chair Use,Xiaomi,Sports,Team Sports,755.65,1068.17,312.52,29.26,12.0,2018-11-01,,India,3.1,2020-12-23 07:22:51,2025-03-11 03:46:51
668,Although Law,Apple,Electronics,Accessories,100.34,144.13,43.79,30.38,36.0,2020-02-05,,Holy See (Vatican City State),3.3,2018-05-20 23:03:35,2025-10-04 15:01:12
669,Paper Stay,Xiaomi,Fashion,Women,905.15,1994.63,1089.48,54.62,,2024-05-31,True,Belgium,1.4,2019-07-08 12:10:14,2025-09-07 06:52:57
670,Decide Effect,Adidas,Home Appliances,Kitchen,1215.55,2080.16,864.61,41.56,24.0,2020-10-28,,Dominican Republic,4.3,2019-08-17 01:08:27,2025-01-23 23:57:20
671,Check Travel,LG,Fashion,Women,,1774.75,853.28,48.08,12.0,2018-12-23,,El Salvador,4.5,2019-11-06 08:20:06,2025-04-08 10:12:56
672,Nearly Where,,Electronics,Smartphones,926.32,1031.8,105.48,10.22,12.0,2020-03-03,False,Saint Barthelemy,1.1,2019-07-24 13:16:54,2025-08-19 01:14:35
673,Drug Tell,Bosch,Home Appliances,Kitchen,219.92,250.12,30.2,12.07,6.0,2020-08-30,,India,,2019-11-08 08:25:54,2025-07-31 22:32:14
674,Pretty Sister,,Fashion,Men,1143.34,,,,12.0,2023-04-01,,Sweden,,2018-12-02 20:18:35,2025-08-09 21:55:11
675,Think Population,LG,Home Appliances,Laundry,438.03,881.63,443.6,50.32,24.0,2022-07-27,True,Yemen,4.3,2020-12-17 23:47:59,2025-06-14 21:35:24
676,Word Ok,Nike,Home Appliances,Cleaning,1341.34,1484.83,,9.66,36.0,2018-02-14,,Cameroon,4.0,2018-01-26 05:28:47,2025-12-08 01:07:52
677,Wrong Likely,Lenovo,Electronics,Smartphones,91.44,160.49,69.05,43.02,6.0,2022-11-19,True,Latvia,4.7,2018-10-25 16:43:38,2025-08-21 12:00:13
678,Someone International,,Fashion,Women,418.0,883.55,,,12.0,2020-11-16,,Gibraltar,4.5,2018-03-18 22:09:11,2025-05-15 06:37:51
679,Fly Hard,,Home Appliances,Kitchen,391.48,649.47,257.99,,,2022-04-11,True,Micronesia,4.3,2019-03-20 09:52:51,2025-09-28 07:06:31
680,Provide Send,Lenovo,Fashion,Footwear,1247.95,,,,24.0,2021-06-20,False,French Guiana,1.8,2020-08-24 17:26:06,2025-12-30 10:06:45
681,Above National,Nike,Sports,Outdoor,1189.72,1412.96,223.24,15.8,12.0,2018-08-11,True,Fiji,1.5,2019-06-04 04:57:16,2025-06-26 03:20:20
527,Continue Either,Philips,Electronics,Smartphones,714.02,1042.21,328.19,31.49,12.0,2018-06-02,,Norway,2.1,2018-10-28 04:28:08,2025-05-05 09:34:31
683,Pressure Ten,Adidas,Sports,Fitness,1171.16,2574.5,1403.34,54.51,6.0,2020-02-13,,Saudi Arabia,4.1,2019-11-10 06:18:09,2025-03-04 02:12:25
684,Suggest Reflect,Samsung,Electronics,Accessories,1061.42,1303.1,241.68,18.55,36.0,2018-07-07,,Cameroon,2.5,2018-01-25 13:11:59,2025-01-22 12:05:58
685,Small Smile,Lenovo,Electronics,Accessories,743.36,1507.41,764.05,50.69,12.0,2022-08-20,,Kyrgyz Republic,3.7,2020-10-11 19:10:38,2025-04-02 16:30:56
686,Identify Arm,Bosch,Fashion,Women,,1312.64,166.79,12.71,6.0,2022-07-26,,Anguilla,,2019-09-27 11:50:51,2025-08-23 02:03:50
687,Professor Rich,Nike,Sports,Outdoor,97.55,121.42,23.87,19.66,24.0,2024-07-02,,Bolivia,1.6,2019-05-15 07:22:53,2025-04-08 11:32:23
688,Which Marriage,Apple,Fashion,Footwear,,1470.76,161.88,11.01,36.0,2021-06-16,,Cayman Islands,1.2,2018-12-03 02:34:08,2025-03-09 14:43:52
689,Mrs The,Samsung,Home Appliances,Laundry,799.2,1166.93,367.73,31.51,24.0,2022-04-13,True,Rwanda,1.4,2019-11-15 02:55:55,2025-01-19 03:02:27
690,Market This,Samsung,Home Appliances,Laundry,925.51,1597.63,672.12,42.07,6.0,2022-05-14,False,Niue,1.8,2020-04-14 06:18:05,2025-06-14 19:13:48
691,Window Sit,Apple,Sports,Fitness,991.89,1218.87,226.98,18.62,0.0,2021-05-13,,Italy,3.6,2020-05-13 19:27:31,2025-11-30 11:44:22
692,Should Dog,Nike,Sports,Team Sports,694.35,1188.57,494.22,41.58,0.0,2020-01-25,False,Ukraine,1.7,2018-12-14 03:07:44,2025-12-26 14:42:30
693,Study Approach,Lenovo,Electronics,Tablets,211.33,466.74,255.41,54.72,36.0,2023-03-01,,Montserrat,2.5,2019-04-02 15:28:04,2025-05-03 01:41:33
694,International Pressure,Nike,Electronics,Laptops,1327.39,1855.84,528.45,28.47,0.0,2024-07-12,True,Slovenia,,2018-06-24 04:56:45,2025-04-18 08:12:56
695,By Technology,Adidas,Sports,Fitness,672.22,1344.64,672.42,50.01,,2019-04-19,False,Israel,4.2,2020-09-12 23:40:23,2026-01-15 17:22:17
696,About Attention,Adidas,Home Appliances,Laundry,1258.9,1453.61,194.71,13.39,24.0,2018-11-27,,Iceland,,2019-07-12 20:56:03,2025-08-30 06:13:45
697,Reality Government,Nike,Electronics,Laptops,1495.98,2590.57,1094.59,42.25,24.0,2020-09-02,True,Isle of Man,4.7,2019-06-04 22:58:44,2025-08-24 10:00:38
698,Oil Management,Adidas,Electronics,Tablets,751.08,,,,12.0,2018-03-04,True,Micronesia,3.9,2020-04-29 10:09:49,2025-07-14 12:59:08
699,Race Oil,Nike,Fashion,Men,1134.2,2724.35,1590.15,58.37,12.0,2025-01-15,,Ireland,1.6,2019-11-01 12:03:36,2025-01-20 06:13:16
700,Condition Laugh,Bosch,Sports,Team Sports,562.53,706.85,144.32,20.42,12.0,2024-10-20,False,Northern Mariana Islands,4.3,2018-04-26 09:15:21,2026-01-06 23:55:25
701,Mother Friend,Apple,Sports,Team Sports,,2419.33,1379.44,57.02,12.0,2020-03-29,False,Senegal,,2019-12-19 12:09:24,2025-06-19 07:22:24
702,Probably Music,LG,Sports,Team Sports,782.57,1084.38,301.81,27.83,12.0,2023-05-08,,Antigua and Barbuda,2.4,2020-02-20 11:47:32,2025-06-30 14:55:03
703,Goal Put,Samsung,Sports,Fitness,861.66,1402.62,540.96,38.57,6.0,2024-06-22,True,Aruba,1.8,2019-02-17 20:47:26,2025-09-16 07:26:26
704,Investment Market,Apple,Home Appliances,Laundry,1157.49,1335.75,178.26,,0.0,2024-05-26,True,Cocos (Keeling) Islands,3.3,2020-05-23 04:28:41,2025-10-09 05:58:11
705,Everybody Ability,LG,Sports,Team Sports,305.68,390.5,84.82,21.72,6.0,2020-07-23,,Namibia,3.1,2019-08-24 05:35:43,2025-07-20 16:54:40
706,Thank Test,Xiaomi,Fashion,Footwear,1258.97,1443.56,184.59,,0.0,2019-09-14,,Guam,4.2,2018-07-27 17:51:35,2025-07-13 15:21:45
707,Expect Thank,Apple,Electronics,Accessories,582.82,1056.96,474.14,44.86,,2023-02-24,False,Sudan,1.8,2020-05-30 11:18:04,2025-08-08 04:31:49
708,Want House,Philips,Fashion,Footwear,713.24,921.85,208.61,22.63,6.0,2022-05-04,True,Heard Island and McDonald Islands,3.5,2019-11-08 16:09:03,2025-06-23 01:21:40
709,Matter Management,LG,Electronics,Smartphones,529.37,746.52,217.15,29.09,36.0,2019-05-10,,Trinidad and Tobago,2.4,2018-09-06 21:08:34,2025-09-25 14:25:00
657,Certainly Civil,Samsung,Electronics,Accessories,803.15,1091.91,288.76,26.45,6.0,2020-11-17,,Montenegro,1.1,2019-07-29 15:32:26,2025-11-16 09:17:00
711,Today Fill,Adidas,Fashion,Footwear,1283.75,2333.46,1049.71,44.99,0.0,2023-05-13,,Spain,1.7,2019-11-26 16:20:09,2025-07-03 11:52:42
712,Land Modern,Sony,Fashion,Women,333.74,387.26,53.52,13.82,12.0,2020-09-05,False,Mozambique,4.0,2018-09-19 11:42:18,2025-09-06 13:25:12
713,Interest Once,Adidas,Fashion,Men,90.79,226.88,136.09,,12.0,2023-03-13,False,Poland,1.5,2018-11-27 06:04:39,2025-12-06 11:27:44
714,Simply Open,Apple,Fashion,Footwear,41.49,66.96,25.47,38.04,6.0,2021-07-03,False,Iceland,,2018-08-20 21:04:15,2025-02-25 10:24:10
350,Democrat One,Philips,Home Appliances,Cleaning,1246.57,2123.51,876.94,,0.0,2024-12-07,False,Western Sahara,4.9,2019-03-26 00:30:59,2026-01-12 05:49:11
716,Can Bar,Samsung,Sports,Outdoor,329.71,712.61,382.9,53.73,12.0,2024-03-14,True,Lesotho,1.7,2018-03-14 20:15:15,2025-05-05 14:29:57
717,Recent Research,Apple,Fashion,Women,,128.36,23.7,18.46,12.0,2024-01-11,,Hong Kong,2.0,2018-03-30 12:21:10,2025-05-06 23:10:56
718,Unit On,Puma,Home Appliances,Kitchen,305.28,742.25,436.97,58.87,,2024-12-28,,United States Virgin Islands,4.9,2019-02-16 13:07:54,2025-04-09 15:16:07
719,Film Project,,Fashion,Footwear,969.12,2149.51,1180.39,54.91,36.0,2018-10-04,True,New Zealand,3.7,2020-07-18 18:00:53,2025-10-27 11:50:34
720,Him Partner,LG,Sports,Outdoor,625.78,873.56,247.78,28.36,24.0,2022-11-07,False,Nauru,3.0,2019-11-06 19:23:55,2025-12-07 16:08:58
721,Believe However,Xiaomi,Sports,Team Sports,1346.15,3064.27,1718.12,56.07,6.0,2024-10-27,,Tajikistan,4.3,2019-07-23 20:19:11,2025-05-29 06:07:24
722,Forget Class,Lenovo,Sports,Team Sports,1130.25,1496.02,365.77,24.45,0.0,2018-11-07,True,Gibraltar,2.4,2018-05-12 05:48:31,2025-08-30 07:54:53
723,Coach Want,Lenovo,Home Appliances,Cleaning,248.82,533.44,284.62,53.36,0.0,2023-10-31,True,Lao People's Democratic Republic,2.5,2020-11-20 19:05:16,2025-02-16 06:22:53
724,Out Resource,,Sports,Fitness,869.68,1428.53,558.85,39.12,6.0,2022-07-10,False,Northern Mariana Islands,,2019-06-20 11:28:35,2025-08-29 06:35:26
725,Foot Image,Xiaomi,Electronics,Smartphones,1068.02,2096.56,1028.54,49.06,0.0,2024-01-31,,Western Sahara,1.2,2020-05-26 21:24:47,2025-12-04 23:18:33
726,Hundred Explain,Samsung,Fashion,Footwear,,1461.88,851.94,58.28,36.0,2022-03-22,,Bahrain,2.7,2019-11-11 21:12:09,2025-05-19 09:26:41
727,Author Enter,Bosch,Fashion,Men,1267.07,2082.51,815.44,39.16,12.0,2019-11-05,False,Philippines,,2021-01-01 21:12:56,2025-02-14 23:31:13
728,Before Low,Lenovo,Home Appliances,Kitchen,596.76,1024.74,427.98,,24.0,2024-11-01,True,Guernsey,4.2,2020-12-22 03:42:45,2025-11-10 18:32:51
729,About Spend,Puma,Fashion,Footwear,1258.09,2880.34,1622.25,56.32,,2023-04-12,True,Congo,,2018-07-25 21:13:48,2025-09-12 00:27:48
730,Add Wind,Philips,Home Appliances,Kitchen,493.45,918.23,424.78,46.26,36.0,2021-02-08,,Thailand,1.2,2019-09-13 18:44:19,2025-08-17 11:40:04
731,Nation After,Puma,Sports,Outdoor,757.8,1328.06,570.26,42.94,24.0,2022-07-13,False,Pitcairn Islands,1.3,2018-06-26 18:59:20,2025-06-08 15:24:18
732,Leg Technology,Xiaomi,Fashion,Men,425.51,783.56,358.05,45.7,36.0,2022-02-14,True,British Indian Ocean Territory (Chagos Archipelago),3.9,2020-08-15 00:06:32,2025-07-22 21:15:20
733,Church Will,Adidas,Sports,Fitness,914.47,1517.99,603.52,39.76,12.0,2018-09-28,True,Sierra Leone,3.0,2020-03-23 18:26:45,2025-01-27 09:54:12
734,Nearly Fill,Xiaomi,Home Appliances,Cleaning,648.19,1221.25,573.06,46.92,6.0,2024-10-21,False,United Arab Emirates,3.9,2018-10-05 09:53:31,2025-11-18 10:52:45
735,Father Cultural,Nike,Home Appliances,Laundry,603.21,947.24,344.03,36.32,36.0,2019-11-23,False,Suriname,,2019-05-29 04:00:15,2025-08-28 09:15:23
736,Administration Matter,Lenovo,Sports,Fitness,157.74,,,,36.0,2020-05-16,False,Iraq,4.0,2018-06-13 08:34:00,2025-01-18 08:01:02
737,Window Black,Xiaomi,Sports,Fitness,133.22,177.85,44.63,,6.0,2021-10-08,,Syrian Arab Republic,3.1,2018-08-14 19:27:55,2025-03-14 08:52:02
738,Finally Far,Philips,Sports,Fitness,,594.88,293.62,,24.0,2022-01-12,,Botswana,3.5,2019-07-25 13:11:54,2025-04-27 03:09:21
739,Alone Discuss,Puma,Electronics,Smartphones,1441.67,2957.66,1515.99,51.26,0.0,2022-11-23,,Kenya,,2021-01-03 20:14:36,2025-09-16 14:27:52
740,Indicate Any,LG,Electronics,Laptops,696.24,1693.76,997.52,58.89,6.0,2022-04-05,False,Saint Lucia,,2018-09-01 08:34:46,2025-10-12 16:32:59
741,Reveal Expect,Adidas,Fashion,Women,330.57,672.33,341.76,50.83,12.0,2020-06-02,,Gibraltar,2.4,2018-08-14 11:03:48,2025-10-04 18:53:46
742,Rock Do,Apple,Fashion,Men,1110.36,2596.43,1486.07,57.24,6.0,2020-08-01,False,Ukraine,2.0,2018-04-04 02:55:55,2025-03-05 07:10:21
743,Loss Themselves,Bosch,Home Appliances,Laundry,348.21,420.44,72.23,17.18,12.0,2021-08-24,False,Reunion,3.9,2018-03-04 13:41:59,2025-06-23 05:00:33
744,Side Quickly,Samsung,Electronics,Tablets,885.93,1190.02,,25.55,,2024-03-31,,Gibraltar,3.8,2020-04-08 00:35:38,2025-01-22 05:06:37
745,Family Present,Xiaomi,Home Appliances,Kitchen,,3201.25,1882.89,58.82,24.0,2024-10-20,False,Aruba,3.5,2019-07-22 11:44:55,2025-05-21 08:01:01
746,Piece School,LG,Sports,Team Sports,,1888.18,,,6.0,2021-07-23,True,Lesotho,4.8,2019-05-04 23:56:59,2026-01-12 08:12:03
747,Skin Adult,Xiaomi,Fashion,Women,1423.6,2163.77,740.17,34.21,24.0,2021-01-07,,Sao Tome and Principe,1.2,2020-11-28 06:04:17,2025-12-07 02:26:14
748,Necessary Ability,Bosch,Electronics,Tablets,1063.41,1353.16,289.75,21.41,36.0,2019-10-31,,Bahamas,3.7,2020-11-13 05:12:08,2025-03-13 02:15:50
749,People Recent,Puma,Fashion,Men,51.29,66.45,,22.81,24.0,2019-09-01,True,Trinidad and Tobago,5.0,2019-09-17 20:42:16,2025-06-07 05:42:19
750,Whatever Strong,Bosch,Fashion,Men,891.52,1628.03,736.51,45.24,36.0,2023-01-10,,Vanuatu,2.9,2019-07-05 23:30:49,2025-07-07 17:50:01
751,Learn You,Lenovo,Home Appliances,Kitchen,1346.59,3289.23,,59.06,,2021-06-22,,Guinea-Bissau,3.4,2020-04-08 14:35:12,2025-02-10 18:37:08
752,Give Tax,Samsung,Electronics,Laptops,1253.52,3038.43,1784.91,,,2024-06-21,False,Vietnam,2.5,2019-09-09 01:54:21,2025-01-27 20:57:18
753,Everything Human,Apple,Electronics,Smartphones,290.02,543.23,253.21,46.61,24.0,2019-11-22,,Georgia,,2018-05-26 02:03:44,2025-07-22 10:35:35
754,Determine Agency,Philips,Home Appliances,Laundry,645.5,1086.04,440.54,40.56,,2019-02-20,True,Nauru,1.0,2019-08-19 09:21:42,2025-07-29 23:22:43
22,Character Order,Bosch,Fashion,Footwear,820.22,1162.28,342.06,29.43,24.0,2019-11-27,False,Holy See (Vatican City State),4.2,2019-12-24 00:43:51,2025-12-20 05:49:52
756,Professor Cup,Samsung,Sports,Team Sports,1226.14,1457.65,231.51,15.88,,2024-03-06,True,Luxembourg,3.8,2020-07-05 00:00:14,2025-04-08 09:59:54
757,Development Like,Samsung,Sports,Team Sports,1320.38,2765.5,1445.12,52.26,,2019-08-23,True,Botswana,2.2,2020-12-06 10:13:09,2025-09-29 15:15:46
758,Recent Ago,Apple,Fashion,Footwear,370.88,732.37,361.49,49.36,0.0,2023-08-31,True,Zimbabwe,3.9,2019-07-18 20:06:05,2025-12-20 15:47:02
759,Low Enter,,Electronics,Smartphones,553.11,,,,12.0,2021-10-30,False,Cape Verde,3.0,2018-10-03 03:49:36,2025-03-03 04:25:42
760,War They,Samsung,Electronics,Laptops,1166.93,2159.36,992.43,45.96,36.0,2019-11-30,,Congo,2.4,2020-12-24 09:51:07,2025-04-25 23:03:33
761,Occur Idea,Philips,Home Appliances,Laundry,689.97,1403.3,713.33,,24.0,2019-12-30,True,Malawi,1.2,2018-09-21 21:26:20,2025-06-17 07:48:57
762,Free Raise,Apple,Fashion,Men,445.42,1091.18,645.76,,0.0,2023-01-14,True,Cote d'Ivoire,4.3,2020-04-05 15:33:28,2025-09-17 13:15:45
763,Member Health,Sony,Fashion,Men,1017.29,1481.44,,31.33,12.0,2018-12-19,,Liechtenstein,2.5,2018-01-25 09:32:41,2025-07-26 18:12:21
764,Whatever Purpose,Bosch,Fashion,Footwear,481.38,1099.6,618.22,56.22,12.0,2020-10-23,,Germany,2.8,2018-06-17 13:47:58,2025-02-13 03:22:50
765,Group Expect,Sony,Fashion,Women,,1407.15,742.19,52.74,12.0,2020-09-20,True,Suriname,2.8,2019-08-09 20:30:59,2025-12-18 22:55:49
766,Treat Around,Puma,Fashion,Men,197.84,376.15,178.31,47.4,0.0,2023-04-02,,South Africa,,2020-05-03 09:28:53,2025-06-13 19:12:34
59,Statement Need,Bosch,Fashion,Men,186.9,283.57,96.67,34.09,12.0,2022-07-20,False,Bahrain,3.8,2020-06-11 04:00:20,2025-01-24 07:00:34
768,Tv Chair,Apple,Fashion,Footwear,87.55,165.69,78.14,,24.0,2019-08-25,True,Malawi,,2019-06-24 19:29:03,2025-08-13 19:23:23
769,Ok Want,Sony,Electronics,Accessories,65.81,106.41,40.6,38.15,,2024-08-19,False,Belize,3.5,2019-03-09 14:50:31,2025-08-10 09:10:42
770,Especially Wall,Adidas,Fashion,Women,,114.66,29.97,26.14,6.0,2024-09-01,False,Cyprus,3.4,2018-12-22 05:23:26,2026-01-06 11:06:17
771,Building Human,Bosch,Home Appliances,Laundry,205.5,380.09,174.59,45.93,12.0,2019-02-27,True,Niger,4.1,2020-08-22 10:14:30,2025-08-13 04:06:10
371,Few Pay,LG,Electronics,Tablets,1402.15,1782.38,380.23,21.33,24.0,2021-03-23,,Northern Mariana Islands,3.5,2019-04-01 23:29:33,2025-07-22 17:07:44
79,Politics Senior,Adidas,Sports,Team Sports,,1206.13,630.08,,24.0,2023-08-11,,Bahamas,1.0,2020-07-04 04:11:11,2025-09-27 03:14:56
774,Want Already,Sony,Electronics,Laptops,,2626.0,1540.68,58.67,24.0,2021-07-25,,Seychelles,1.8,2018-07-14 12:38:32,2025-08-03 02:45:21
775,Hit Study,Philips,Home Appliances,Laundry,372.83,893.53,520.7,58.27,12.0,2022-08-25,False,Russian Federation,4.2,2018-07-06 19:54:20,2025-09-29 01:43:11
776,Check Difference,Samsung,Sports,Fitness,451.77,600.55,148.78,24.77,0.0,2024-02-03,True,Palestinian Territory,4.0,2018-04-01 18:30:04,2025-10-28 08:20:56
777,Other Official,Nike,Fashion,Women,181.25,412.97,231.72,56.11,12.0,2021-03-13,True,Antarctica (the territory South of 60 deg S),1.6,2019-03-11 21:44:48,2025-03-03 23:53:08
778,Work Theory,Samsung,Home Appliances,Kitchen,641.37,1325.23,,51.6,24.0,2022-07-14,True,Canada,4.0,2019-04-30 10:38:31,2025-09-07 10:47:58
779,Arrive Behind,Bosch,Fashion,Footwear,1184.73,1997.51,812.78,40.69,0.0,2018-01-31,False,Czech Republic,3.3,2019-06-24 06:35:40,2025-12-05 23:39:39
780,Television Position,Philips,Electronics,Laptops,539.37,1230.7,691.33,56.17,24.0,2021-01-11,True,Monaco,1.2,2019-12-30 07:15:01,2025-04-28 23:50:26
781,Story Range,Bosch,Electronics,Accessories,1055.69,1456.2,400.51,27.5,36.0,2018-11-14,,Belgium,,2020-01-21 05:31:53,2025-10-27 09:30:08
782,Nearly Try,Xiaomi,Electronics,Accessories,1030.87,2238.14,1207.27,53.94,12.0,2019-03-06,,Netherlands Antilles,4.5,2018-09-17 15:50:51,2025-02-08 17:14:59
783,Federal Remain,Samsung,Home Appliances,Cleaning,192.01,368.26,176.25,47.86,6.0,2024-01-02,,Kuwait,3.8,2019-07-09 21:58:19,2025-01-24 17:10:58
784,Community Laugh,Puma,Fashion,Women,585.48,1395.06,809.58,58.03,12.0,2019-01-08,False,Antarctica (the territory South of 60 deg S),3.6,2020-11-20 04:38:02,2025-05-24 20:56:24
785,Any Shake,Philips,Sports,Team Sports,663.9,1322.35,658.45,49.79,,2024-04-11,True,Maldives,4.7,2019-07-19 17:40:00,2025-12-20 18:45:40
786,Maybe Responsibility,Nike,Electronics,Accessories,999.46,1339.27,,25.37,12.0,2019-03-03,,Algeria,3.2,2019-08-31 02:20:36,2025-01-25 05:49:49
787,Left Hair,Apple,Home Appliances,Kitchen,14.62,20.1,5.48,27.26,24.0,2020-05-24,False,Kiribati,3.2,2018-12-30 08:27:58,2025-01-28 12:07:29
